website;Offline Capabilities;Push Notifications;Add to Home Screen;Background Sync;Navigation Preload;Storage Estimation;Persistent Storage;Web Share;Media Session;Media Capabilities;Device Memory;Getting Installed Related Apps;Payment Request;Credential Management;Background Tasks;Background Fetch
rooshvforum.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cms-lawnow.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
radixweb.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hardforum.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
price-hunt.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
didi-food.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stockoptionschannel.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
istanbulses.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
evanstonroundtable.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
emojis.wiki;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
autotrader.com.au;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
996.icu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
northeastshooters.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mybangla24.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gastronomblog.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
automobile.it;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
estudosnacionais.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
moxfield.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jatimnow.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
listglobally.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
attacktheback.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bvacommerce.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lansi-uusimaa.fi;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tennesseerivervalleygeotourism.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vite.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ehn.org;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
maanacreation.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10bye.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tvfun.live;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
toptamilnews.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
informer.rs;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ianlunn.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gomrok98.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sepahanhamrah.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sport24.ru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
themakeupdummy.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
gianghi.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hotmovs.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hostelworld.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hive.io;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
theredheadbaker.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
zadig-et-voltaire.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
greatedu.co.id;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
martview.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nulledfrm.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chat.v-sys.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
metageek.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
grocerapp.pk;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
markethub.gr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hallo-muenchen.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
magazine-avantages.fr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
legitmailorderbride.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
takas.lk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
atmago.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
misionescuatro.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
oneaspenonline.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
autolikesig.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
firstlaunch.in;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
luatquanghuy.vn;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
television-planet.tv;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
japanesemailorderbride.net;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
mibrujula.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dld-conference.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
buckget.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
plugins4free.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oaklandside.org;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
onlinetours.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
severreal.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tello.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pscp.download;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tvshow.com.uy;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
godatenow.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
secretlosangeles.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
scienzavegetariana.it;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mmgp.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yengec.co;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
schnauzi.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pornohirsch.net;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tantis.pl;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ryutopia.or.jp;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cabotwealth.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
solitaire-web-app.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
betereschilder.nl;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
startpagina.nl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
toychamp.nl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nipponpaint.co.in;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
elektrobode.nl;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
musicfoori.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
whatsgrouplink.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gomovies.host;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jobhai.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hillarys.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
doubtnut.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thecreatedhome.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
finparty.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
planaheadgroup.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
egeyebakis.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
notiz.blog;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
porngo.xxx;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zibtek.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sologossip.it;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wlz-online.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cenduparam.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
gem1music.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
doitgarden.ch;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
topwar.ru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emurgo.io;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
independentespanol.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
seekingalpha.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
geographyofrussia.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dk.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
athenaeumhotel.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thehungrybluebird.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
penuliscilik.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
spierfonds.nl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
baguiocityguide.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zoomit.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gamebucks.io;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jibberjobber.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
unipin.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
beerhouse.mx;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
accruent.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tutorme.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
billease.ph;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thecue.in;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
flutterfolio.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
optotax.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
merkur.de;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pwsweather.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
optikmelawai.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
livo.ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sedayemoshaveran.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
prajasakti.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
645ventures.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
stagecoachbus.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
everforo.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
haberinternette.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rusforum.co.uk;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
e-has.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
canjobs.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
goodhabitz.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dtptransit.design;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
carrierbagshop.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
whoogle.in;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
explorewhitefish.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ru-geld.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rayljj012.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
slotxogame.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
swr.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ezebra.pl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ischool.co.jp;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lapsi.al;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
raymondcamden.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
allaboutlaw.co.uk;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kooshanic.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
esam.ir;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
explorist.life;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
focuschina.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
indowebsite.co.id;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dailyurdupoetry.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sitesakamoto.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
encotentin.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kam24.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
espaciocoches.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fyyd.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
megaflowers.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sim3mien.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
edeeste.com.do;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mommalew.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
mahabharti.in;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
meisamatr.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
snipershide.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
panpacific.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
medicalxpress.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
enuygun.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
diginvest.io;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
akusherstvo.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
addsubtitles.tv;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
imaret.com.tr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rtl-theme.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hexed.it;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fairtradeamerica.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
monitor.co.id;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
newsweek.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aminoeditor.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
autoportal.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lequipe.fr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
casinosanalyzer.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
enerbank.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
herminahospitals.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
skarbnicanarodowa.pl;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fuchsia.dev;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
buttertogetherkitchen.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
dbz.space;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
motorway.co.uk;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
prinmedia.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rylskyart.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cryptogeek.info;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
waahjobs.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
betshop.gr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
guildsofwow.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
drep.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
badtaste.it;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
termokit.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nusaybinim.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
smartgiftit.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cash4brands.ru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
imna.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
caramel.la;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
yourweather.co.uk;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fredolsencruises.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zumarestaurant.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
covidopoly.io;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
footballpredictions.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
visualstories.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
elvocero.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
convertify.mobi;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lichtblick.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mecatechnic.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pvamu.edu;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ketosizeme.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
azatliq.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
baby-kingdom.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adtu.in;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gemioli.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
newhome.ch;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wieliczka-saltmine.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
elementorforum.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
definanzas.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kurogami.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
synerise.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
surfaceforums.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bukovel24.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
allruay.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
fitneass.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
crossword365.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
theayurveda.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
meralco.com.ph;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
harsle.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sea.ragnaroketernallove.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kitano.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
skodacommunity.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gercekgundem.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
addnine.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
fernandesguitars.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vn.at;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
manelemp3.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
themailorderbride.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
root-device.ru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clichemag.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ytranking.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mydnet.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fearleeving.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pagro.at;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
viennapass.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
myetherwallet.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
extrastech.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
allmylinks.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
adventuresofanurse.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
thegardeningcook.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
readmoo.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
poryadok.ru;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
larryludwig.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
24tv.ua;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nordiskfilm.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
powerenerji.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
onlymyhealth.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
melbourneutd.com.au;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
map.closer2event.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rk.edu.pl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
caseable.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
manabitimes.jp;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
twin.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
woolaroc.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cocbases.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
getmemex.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fem.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thatcelebrity.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
brandsforless.ae;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
curriqunet.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
seaportboston.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
projectq.us;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
eromanga-yoru.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
paperhelp.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mygreatrecipes.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ecipo.hu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
searspartsdirect.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
trawell.in;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ferienwohnungen-ferienhaeuser-weltweit.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
candydirect.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pcreview.co.uk;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
prabhatkhabar.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
saatlux.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
modmakeup.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
shtreber.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
xn--80affa3aja3an.xn--80asehdb;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
grover.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jardineromarbella.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
den.social;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
greatbritishchefs.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0221.com.ar;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
unusualtraveler.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
magiclife.com;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
nogettingoffthistrain.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
invictastores.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bamboorelay.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cream.finance;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stuffedsuitcase.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
kafasozluk.com;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
enewhope.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
banki.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
next-gen.biz;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jdb168.net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tadbirhome.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xxxbestrank.mobi;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
eriereader.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
boligsiden.dk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
extratips.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hindutamil.in;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hargakata.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
getandroid.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
munseat.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
webcafe.bg;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
fireflies.ai;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
aassttiinn.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mercator.si;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adss.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bioscience.com.pk;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
halfords.ie;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
purina.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
psacard.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sutterprofessional.it;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kimshospitals.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mybillbook.in;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thepressproject.gr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cripto-valuta.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
instastatistics.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cobra.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
songsterr.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
my-diary.org;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thehealthjournals.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
livesporttv.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
branddigitizer.site;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
obmenneg.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
