,website,domComplexity,cssComplexity,badJavascript,pageWeight,requests
7578,oranews.tv,19,82,97,100,21
7579,wellnessmama.com,98,69,74,100,81
7581,martialtalk.com,49,38,87,100,78
7583,estrelladamm.com,51,-11,82,100,94
7585,bazoocam.org,100,99,100,100,100
7586,wavetrophy.com,78,91,98,100,100
7588,ssuitesoft.com,95,100,100,100,89
7589,melorra.com,77,89,88,100,99
7590,haderslev.dk,93,94,100,100,98
7591,innovanathinklabs.com,99,30,98,100,81
7592,music.ch,80,60,94,100,70
7593,ececigpod.com,99,100,98,100,29
7595,seoworkers.com,100,91,100,100,100
7596,newsweek.com,72,68,94,100,69
7598,board.if.ua,100,99,100,100,100
7599,motorway.co.uk,98,60,100,100,82
7600,iranidata.com,97,83,87,100,83
7603,wemakeit.com,100,35,99,100,83
7604,kirajmutanaqil.com,87,-33,99,100,93
7606,enigma.ua,89,40,74,100,72
7611,blogit.fi,98,95,99,100,89
7612,atombank.co.uk,92,99,100,100,97
7614,all-routes.ru,100,97,88,100,100
7615,euro-fh.de,98,87,99,100,88
7618,cointracker.io,98,79,99,100,52
7620,leadgen.kr,100,50,100,100,87
7625,leadlander.com,37,42,99,100,-17
7628,alaatv.com,70,57,99,100,93
7630,bizimtv.com.tr,100,100,100,80,97
7633,resumenerd.com,100,96,100,100,89
7634,bartlettparks.org,100,100,100,100,100
7637,meltyfood.fr,94,99,86,100,80
7638,weareimpero.com,100,99,100,100,100
7640,toulouseweb.com,88,-33,100,100,100
7641,estart.jp,74,92,51,100,64
7648,fredolsencruises.com,-3,2,97,100,77
7656,fabulousthunderbirds.com,77,99,100,100,96
7657,xxxn.club,89,95,36,100,100
7658,atheycreek.com,100,59,99,100,82
7662,sudinfo.be,15,25,98,100,76
7664,footballpredictions.com,-30,31,74,100,64
7667,fruitbouquets.com,100,98,99,100,81
7668,realestateblogpost.com,40,85,99,100,80
7669,housesumo.com,83,48,61,100,85
7670,umnazia.ru,68,47,99,100,66
7673,netrition.com,100,84,98,100,79
7677,opo.ch,97,76,99,100,51
7679,bartog.si,79,24,64,100,70
7683,kokilabenhospital.com,95,18,100,100,78
7685,europlan-online.de,89,95,99,100,-20
7686,masrawy.com,62,1,71,100,27
7690,paperhelp.org,95,47,82,100,71
7692,flowerpatchfarmhouse.com,97,78,85,100,84
7693,myhealthspace.in,100,85,87,100,84
7694,phinix.ir,100,31,100,100,86
7696,kitabisa.com,90,100,87,100,72
7697,pulzo.com,87,88,85,100,67
7698,orbiter-forum.com,68,48,100,100,87
7699,sarasoueidan.com,100,99,100,100,87
7700,walgreensbootsalliance.com,87,83,100,100,87
7701,tabloidnyata.com,83,100,91,86,82
7705,bgr.com,83,84,98,100,63
7707,itresan.com,89,-71,99,100,96
7709,3djake.com,98,57,100,100,87
7710,cssbidesign.com,67,-120,97,100,74
7712,nawoo.net,98,92,100,100,60
7716,reichelt.de,100,93,100,100,96
7717,forosdeelectronica.com,98,49,99,100,84
7718,flangoo.com,100,85,99,100,72
7719,az-online.de,77,82,100,100,87
7721,musicaenmexico.com.mx,90,60,99,100,96
7722,dicklovett.co.uk,100,76,99,100,78
7723,promonews.tv,98,95,100,100,96
7724,100homemade.com,98,100,88,100,98
7726,edinburghlive.co.uk,91,73,75,100,75
7727,mediavine.com,98,86,88,100,100
7728,arabalears.cat,30,36,99,100,90
7730,philadelphiaunion.com,97,5,99,100,65
7731,rabi.ir,2,53,99,100,-11
7733,physique57.com,97,29,87,100,61
7734,iffcoyuva.in,88,32,88,100,42
7736,canadamedlaser.ca,97,77,87,100,66
7737,clacified.com,98,100,100,100,100
7739,baunfire.com,90,96,87,100,91
7740,multifoto.ru,47,86,95,100,41
7742,1800baskets.com,100,97,99,100,74
7748,alanaditicaret.com,55,42,73,100,78
7750,cgjob.in,72,35,72,100,80
7755,afyonkenthaber.com,93,100,99,100,80
7756,ketrade.com.vn,92,1,99,100,100
7757,agendaonline.it,49,98,87,100,85
7758,cartaomais.com.br,100,47,98,100,73
7759,unterkunft.de,100,98,100,100,100
7761,moss.co.uk,84,28,95,100,60
7762,skapiec.pl,98,69,87,100,80
7764,townandcountrytoday.com,91,100,16,51,41
7765,hellovidek.hu,74,55,-70,100,77
7767,jagranjosh.com,98,98,61,100,66
7769,hivelife.com,27,85,98,100,100
7770,xn--j1ailbaf.xn--p1ai,93,100,89,98,76
7772,explorewhitefish.com,100,99,100,100,100
7773,europe1.fr,50,11,95,100,74
7774,nadirkitap.com,97,68,100,100,85
7775,kooapp.com,95,96,100,100,91
7777,brave-mo.com,68,99,100,100,91
7783,fundjournalism.org,100,46,99,100,38
7786,maukerja.my,44,-27,82,100,76
7787,fakti.bg,21,97,95,100,23
7788,baigenews.kz,68,38,99,100,-62
7790,allmusicals.com,96,85,75,100,89
7791,boligsiden.dk,100,99,100,100,90
7794,petshop.ru,22,-35,82,100,46
7795,k-nt.ru,100,100,87,62,73
7799,panet.ma,100,99,100,100,72
7803,knuddels.de,83,99,100,100,98
7805,maharashtratimes.com,89,-8,43,100,74
7806,arabfx.net,92,47,99,100,94
7808,etudes-et-analyses.com,100,87,96,100,100
7811,ytrack.io,100,79,100,100,100
7812,resanskrit.com,90,-52,97,100,40
7813,petlove.com.br,89,100,100,100,60
7815,visnos.com,100,100,100,100,100
7816,russkoeporno.pro,100,100,75,100,89
7817,poliquiz.it,100,86,100,100,100
7820,whattheforkfoodblog.com,98,99,99,100,82
7822,catch.tube,100,99,99,100,87
7823,e-vrit.co.il,47,82,94,100,28
7825,fora.ie,97,84,98,100,73
7828,race-dezert.com,98,6,99,100,72
7829,therake.com,99,71,99,100,60
7832,meridianenergy.co.nz,92,100,87,63,64
7835,childcare.co.uk,98,76,100,100,92
7837,wordgamehelper.com,98,99,100,100,94
7838,tello.com,98,51,98,100,80
7839,umb.network,100,57,100,100,87
7840,lohitart.com,98,74,74,100,76
7842,hamshahrionline.ir,89,42,98,100,62
7847,designbest.com,100,79,99,100,73
7851,mybangla24.com,93,100,98,100,99
7853,cobone.com,26,21,97,100,75
7854,am4.com.br,100,98,88,100,100
7855,chinahandys.net,48,25,98,100,100
7856,stck.pro,100,-14,88,100,78
7859,buyacar.co.uk,82,99,97,100,62
7860,louisamayalcott.org,67,99,100,100,96
7861,mr-group.ru,38,60,84,100,67
7866,lgmobilemarket.com,100,-42,97,100,90
7867,mapado.com,100,46,98,100,100
7868,wikidana.com,98,100,88,99,84
7869,msema.org,82,-91,99,100,14
7874,topasianbrides.com,90,56,100,100,87
7875,digitaling.org,93,100,99,100,97
7876,mastersoftwaresolutions.com,95,13,99,100,64
7878,epickr.com,87,91,100,100,90
7879,cphpost.dk,92,79,99,100,36
7880,lifextreme.com.mx,70,99,100,100,100
7881,tabnakjavan.com,-14,100,82,-64,-20
7882,keskusta.fi,98,-16,97,100,98
7885,creatives.guru,98,46,100,100,96
7887,good.is,95,80,87,100,87
7894,fumento.com,100,100,100,100,98
7896,imsociety.org,95,100,100,97,88
7897,betterexam.net,98,-29,85,100,100
7898,okeguys.com,64,-38,37,100,65
7900,longhaircareforum.com,95,44,20,100,90
7901,labfolder.com,100,53,99,100,99
7902,altheaestudio.com,78,99,100,100,100
7905,raypeatforum.com,88,100,100,100,88
7906,artsdiscounttowing.com,97,100,100,100,100
7909,noorgram.ir,21,48,99,100,80
7910,menoramivt.co.il,97,98,99,100,78
7911,offdecor.com,33,5,86,100,92
7912,redesworld.com,100,98,100,100,100
7913,vibra.co,32,-5,-173,100,48
7916,quotery.com,100,98,99,100,91
7918,viagrans.com,100,-7,97,100,100
7919,smart911.com,56,-68,-976,100,55
7920,thefthing.com,83,88,100,100,96
7921,atresplayer.com,85,100,87,100,57
7923,kompiajaib.com,100,98,100,100,90
7925,onlymyhealth.com,91,88,97,100,72
7926,tarfandgram.com,49,85,98,100,80
7927,zahraj.sk,29,62,99,100,90
7929,accuride.com,90,86,98,100,71
7930,intermarksavills.ru,-595,100,65,35,40
7931,investmani.ru,63,36,63,100,72
7932,telemetry2u.com,100,89,100,100,86
7934,armtv.org,100,89,86,100,91
7937,moycapital.com,67,24,59,100,61
7938,chikav.ir,90,-155,98,100,72
7940,examrace.com,89,99,63,100,99
7942,asnews.mx,97,100,100,100,94
7944,dbzeta.net,100,38,87,100,86
7946,kelkoo.fr,100,100,100,100,100
7948,imoneyslots.com,48,75,88,100,95
7950,mystays.com,97,29,87,100,71
7951,reynwood.com,94,-153,96,100,80
7954,souqtime.com,37,7,87,100,69
7956,sudbury.com,91,90,-14,100,62
7959,khabarban.com,100,99,88,100,92
7961,turborayan.com,32,1,85,100,86
7962,prabhatkhabar.com,66,99,59,100,47
7963,elo-forum.org,90,70,100,100,98
7964,codigofacilito.com,97,14,98,100,78
7965,agro-media.fr,90,100,65,95,60
7968,alisave.app,100,100,100,100,100
7969,lemona.lt,100,84,100,100,87
7971,trakt.tv,100,-32,96,100,80
7975,meduza.io,100,83,71,100,67
7977,d2checklist.com,100,35,97,100,100
7978,hr7xx.net,48,42,72,100,64
7980,firstchk.com,100,74,100,100,99
7981,plenilunia.com,80,65,100,100,100
7983,point2homes.com,97,10,98,100,81
7985,superbrightleds.com,95,99,71,100,68
7987,faraket.com,65,4,96,100,93
7989,tecnohotelnews.com,45,-147,-282,100,58
7990,innisfreeshop.vn,-150,99,100,100,61
7991,grailsforum.co.uk,97,50,100,100,99
7994,seductioninthekitchen.com,100,64,88,100,83
7997,techno360.in,97,82,74,100,66
7998,salaestelar.com,100,-141,97,100,94
7999,kanishop.ir,82,90,86,100,98
8000,iheart.com,100,98,88,100,78
8002,wam.app,100,96,100,100,100
8006,user.com,83,54,99,100,61
8007,adata.kz,100,87,99,100,100
8008,telonko.com,100,83,99,100,99
8009,6677g.com,83,80,56,100,49
8011,mediaad.org,93,96,88,100,83
8012,rivne1.tv,98,100,99,-47,74
8013,shoresresort.com,98,88,85,100,84
8018,forextradingsetups.com,97,27,96,100,100
8019,softwaretestingclass.com,96,-20,74,100,68
8020,buzzfeed.de,92,86,100,100,100
8022,ximnet.com.my,82,54,99,100,80
8025,piltanshop.com,-244,29,73,100,64
8026,petcenteragroterra.com.br,-3,-94,98,100,63
8027,baladnaelyoum.com,95,73,74,100,73
8028,tuberel.com,10,-96,71,100,-67
8029,chillisauce.com,98,99,73,100,98
8030,umico.az,51,34,100,100,76
8032,bangkokbanksme.com,100,97,99,100,87
8033,bama.ir,-117,90,99,100,88
8034,audio-books.club,100,97,99,100,100
8035,irishmirror.ie,76,74,83,100,63
8039,hipwee.com,88,51,83,100,31
8041,money.bg,31,59,99,100,28
8043,aszdziennik.pl,90,100,98,100,67
8044,thatcelebrity.com,97,3,85,100,68
8047,efp.org,85,88,100,100,91
8049,kiit.ac.in,79,-49,84,100,89
8050,hifivision.com,81,48,87,100,47
8051,barudak.co.kr,-49,44,-7,100,-9
8055,minhshop.vn,98,-49,94,100,84
8056,eltern.de,76,99,100,100,84
8065,undersunfitness.com,83,60,87,100,62
8067,adncuba.com,60,27,61,100,71
8068,tonymacx86.com,96,42,62,100,83
8069,bitmex.com,98,89,100,100,99
8070,kaskavilla.com,95,47,88,100,85
8072,thefpsreview.com,98,34,85,100,90
8074,rtlplay.be,100,82,100,100,92
8075,portalanalitika.me,88,55,-130,100,73
8076,rabani.com,81,100,26,90,31
8077,wowkeren.com,99,56,63,100,62
8080,txxx.com,98,72,88,100,77
8082,kimshospitals.com,100,39,99,100,92
8087,honari.com,88,19,99,100,80
8088,diamondcbd.com,29,100,-18,-18,-63
8093,elle.com,100,100,100,100,89
8094,printbar.ru,16,29,97,100,60
8095,janmediatv.com,73,-105,71,100,76
8096,nurun.com,100,96,97,100,100
8098,giftcart.com,98,7,99,100,86
8099,mangalorevarthe.com,85,-14,97,100,83
8101,9jabetking.com,75,-63,98,100,60
8102,humanevents.com,98,100,77,9,63
8103,ocelotbot.com,98,38,99,100,76
8107,ilmeteo.net,78,57,98,100,89
8108,cocomelody.com,41,-38,71,100,57
8110,adnigam.com,83,100,100,100,100
8111,maketimetoseetheworld.com,98,70,100,100,87
8112,cpokemon.com,52,23,15,100,54
8113,corksport.com,97,33,98,100,78
8115,nacdnet.org,100,3,94,100,60
8116,hermo.my,35,-6,98,100,35
8117,view1sy.com,100,15,100,100,87
8118,picnic-brand.com,47,-45,97,100,98
8120,geovelo.fr,100,100,88,81,100
8122,koshishirai.com,100,58,100,100,99
8123,kramer.fr,33,38,97,100,18
8124,chibekhoonam.net,2,100,98,100,90
8126,fashiola.com,100,73,98,100,95
8127,primedice.com,98,100,88,100,91
8128,etos.nl,37,37,100,100,59
8129,mahanmk.com,97,55,-372,100,49
8130,vocal.chat,98,99,87,100,100
8133,babygizmo.com,98,99,100,100,90
8138,cashback.co.il,98,55,99,100,82
8139,rade.ir,70,-140,85,100,84
8140,kinogoo.by,100,84,74,100,92
8142,tantis.pl,47,80,100,100,81
8143,pornq.com,82,97,75,100,-39
8144,pegasusrefinishing.com,100,-8,97,100,86
8145,99.co,66,100,84,55,-24
8147,dreamlandsdesign.com,97,92,74,100,92
8148,thesuppliercentral.com,88,-28,73,100,68
8149,ovb-online.de,36,76,97,100,66
8151,interia.pl,95,100,76,97,63
8155,dripdrop.com,71,77,71,100,80
8156,pianetamamma.it,93,100,99,95,94
8161,taxivkino.ru,98,80,88,100,91
8163,mashy.com,97,15,97,100,79
8164,theroanoker.com,98,63,74,100,-14
8165,kanguka.com,100,93,100,100,100
8166,megaflowers.ru,72,87,100,100,84
8167,primamedia.ru,84,17,63,100,61
8172,onetap.com,93,98,100,100,87
8174,batteries.com,77,65,99,100,100
8179,react-hook-form.com,100,88,86,100,92
8182,starbike.com,45,76,38,100,88
8188,odb.org,100,73,100,100,88
8189,bethelbioluxury.com,98,22,99,100,41
8191,oresundsbron.com,100,21,100,100,98
8193,tickets.ua,80,72,100,100,82
8194,fanology.ir,98,94,97,100,68
8198,vipflash.de,100,69,97,100,81
8203,naranja.com,98,61,94,100,84
8205,thehornnews.com,97,85,-312,100,70
8207,cpidroid.com,50,22,98,100,-71
8209,oshaeducationcenter.com,98,80,98,100,78
8213,heute-erlebt.de,93,48,61,100,98
8216,infoludek.pl,82,-149,45,100,18
8218,totalfootballanalysis.com,94,68,87,100,87
8219,pochtabank.ru,95,-36,75,100,69
8221,dedao.cn,100,80,100,100,99
8224,okinawatimes.co.jp,73,96,35,100,68
8225,firmy.cz,96,31,75,100,73
8231,editor-911.com,80,100,100,100,98
8234,kampa.de,90,51,99,100,100
8235,percentil.com,98,97,100,100,58
8237,kinotopkin.com,91,96,98,100,69
8238,techrbun.com,100,89,87,100,99
8240,neshanonline.com,98,89,28,100,59
8241,seaportboston.com,95,100,85,100,69
8242,tvvendee.fr,39,-13,95,100,90
8248,digikonkur.com,100,14,87,100,85
8251,cigarworld.com,97,71,100,100,100
8253,manototv.com,100,83,99,100,-36
8254,matataki.io,61,28,100,100,84
8256,maanpuolustus.net,94,44,-20,100,70
8257,findmyadventure.pk,90,46,84,100,86
8259,noorplay.com,100,100,100,100,89
8261,kukksi.de,95,43,99,100,73
8262,pedidosya.cl,98,100,99,100,57
8263,myinstants.com,100,86,99,100,99
8264,astv.ru,100,-9,71,100,67
8267,afkgaming.com,90,98,100,100,100
8272,karamursel.tv,73,73,100,100,86
8274,unsplash.com,82,99,100,100,82
8275,argia.eus,91,-23,99,100,70
8276,modhairs.ru,80,24,62,100,63
8279,goodhabitz.com,97,42,100,100,100
8280,bluehatseo.com,97,42,100,100,78
8287,trangvang.biz,99,83,74,100,97
8288,goojeh.com,85,84,97,100,100
8290,hookupguide.org,92,100,77,-52,77
8292,locaalcart.com,100,49,100,100,97
8294,abhibus.com,95,100,98,100,74
8297,fiveaa.com.au,85,97,87,100,63
8298,charkhan.com,67,100,99,94,80
8299,asamifoods.com,72,100,100,100,100
8300,blade-tech.com,22,4,98,100,80
8302,chockbarhoum.com,70,99,100,100,99
8307,valio.fi,98,100,99,100,100
8308,metizsoft.com,71,-22,82,100,54
8310,fixmatka.in,100,99,100,100,100
8311,inpharmedia.com,95,82,71,100,87
8312,moviola.com,92,100,6,-225,47
8313,comuesp.com,57,-63,57,100,-31
8314,botsfordiscord.com,86,36,21,100,17
8315,profusioncurry.com,100,70,97,100,94
8316,opengraph.xyz,90,76,99,100,87
8317,anime-tooon.com,43,-31,60,100,75
8319,vepaar.com,100,55,98,100,77
8322,stockoptionschannel.com,53,100,-412,100,50
8323,oliveoiltimes.com,90,15,60,100,97
8324,homefinder.com,95,92,100,100,96
8325,vm.ru,100,66,87,100,75
8326,clipsal.com,44,68,94,100,-3
8327,martview.com,100,87,100,100,87
8328,lunyr.com,100,100,100,100,93
8329,valr.com,22,100,100,100,87
8330,rmf.fm,19,92,99,100,76
8332,djyoungster.org,90,90,100,100,87
8333,bootbarn.com,98,5,98,100,61
8336,insurancedekho.com,97,-23,100,100,96
8340,drifted.com,98,62,100,100,96
8341,combinationfirmware.com,89,84,62,100,72
8344,easytrangers.com,93,41,62,100,51
8345,uhdwallpapers.org,96,89,98,100,85
8346,sugardaddy.com,97,79,100,100,99
8348,sinemalar.com,95,92,97,100,18
8349,radiozamaneh.com,79,98,100,100,87
8350,junyiacademy.org,93,100,66,100,95
8352,saharamedias.net,46,6,99,100,85
8353,nnnow.com,100,67,41,100,79
8354,forever21.in,84,72,84,100,80
8357,stefanvd.net,93,98,74,100,74
8358,twago.com,100,99,100,100,87
8365,kooshanic.com,98,99,100,100,84
8368,firusas.com,100,80,99,100,93
8369,informer.rs,92,73,84,100,46
8375,choualbox.com,51,80,100,100,57
8376,tcs.com,92,3,87,100,84
8378,mini.co.uk,39,-189,-101,100,100
8379,mosalasonline.com,93,76,28,100,77
8380,nmplus.hk,98,39,84,100,76
8383,dabadoc.com,97,32,100,100,89
8388,daboom.ru,83,16,84,100,75
8389,mens-fashion-site.com,55,46,99,100,72
8392,azubi.de,100,38,99,100,100
8394,egamersworld.com,95,85,100,100,69
8395,e-fresh.gr,80,5,97,100,71
8396,ru-geld.de,100,99,100,100,100
8399,carcassonne.org,-36,-99,94,100,80
8400,pornojenny.com,97,98,98,100,87
8403,logaretm.com,100,100,100,100,100
8408,lvbet.com,50,88,97,100,86
8409,biwako-visitors.jp,88,41,100,100,89
8416,ibc.com,98,62,61,100,93
8420,aussiestockforums.com,51,37,71,100,73
8421,irsocial.net,98,13,99,100,89
8422,doyouad.com,98,90,100,100,80
8424,ilajak.com,91,16,100,100,90
8427,spellboy.com,94,100,51,100,73
8428,queplan.cl,90,50,85,100,72
8429,ean.org,97,36,94,100,86
8431,akademicheskiy.org,95,10,96,100,73
8434,politiko.al,88,96,99,100,92
8435,anatta.io,70,100,89,100,98
8439,bestbride.org,98,68,99,100,85
8443,chilindo.com,87,57,97,100,41
8445,manjubox.net,100,95,87,100,98
8446,utrust.com,48,8,95,100,62
8447,anzacday.org.au,85,72,99,100,93
8449,lgtm.com,100,100,100,100,100
8451,veltins-arena.de,93,-60,99,100,90
8452,pornov1080.com,100,98,86,100,87
8454,indglobal.in,92,31,88,100,100
8455,xforum.live,90,44,99,100,92
8456,linksysinfo.org,86,47,73,100,80
8457,pacificprime.com,98,65,99,100,69
8458,diariodeferrol.com,97,81,86,100,63
8461,marathonsports.com,95,41,85,100,80
8462,englishtipsforyou.com,50,21,75,100,81
8463,vmlyrcommerce.com,95,78,99,100,94
8464,optimist.org,64,-18,83,100,72
8467,designingvibes.com,95,100,66,95,91
8470,riverbellecasino.com,100,100,100,100,69
8475,jamesavery.com,85,89,98,100,51
8477,paradyz.com,92,77,99,100,94
8482,creativescreenwriting.com,100,60,88,100,98
8484,cheflolaskitchen.com,99,73,88,100,93
8485,portaventuraworld.com,98,15,88,100,86
8491,forbin.com,98,54,99,100,83
8492,magecom.net,88,52,100,100,100
8494,karpishe.com,98,62,97,100,95
8495,watchnews.pro,93,-67,97,100,87
8496,lavozdegalicia.es,-72,8,96,100,68
8497,imotorbike.my,98,43,88,100,85
8502,kastamonuguncel.com,49,59,-5,100,61
8503,citibank.pl,100,72,98,100,85
8507,promiflash.de,100,100,99,100,94
8508,themorningcontext.com,100,69,100,100,9
8509,calmatters.org,45,97,88,100,95
8510,krasnodarmedia.su,90,17,63,100,65
8511,uydudoktoru.com,57,48,100,100,99
8513,sondurum.com,93,100,74,100,84
8514,magzter.com,93,97,100,100,84
8516,plazacutlery.com,77,100,100,100,100
8519,birgun.net,55,91,-384,100,0
8520,den.social,85,54,100,100,7
8521,voyeurhit.com,68,96,88,100,76
8523,next-gen.biz,100,37,88,100,100
8525,diariodearousa.com,94,87,18,100,60
8527,bfu.ch,97,97,88,100,97
8528,armandl.com,98,87,100,100,96
8530,seo24.ir,100,5,98,100,100
8531,madaracosmetics.com,37,-21,88,100,33
8534,pure-energie.nl,83,86,98,100,78
8536,tipaxco.com,93,36,85,100,61
8537,anwalt-seiten.de,93,57,100,100,86
8538,pinafore.social,100,100,100,100,100
8539,intimo.com.ua,-48,-6,95,100,80
8540,aigitali.com,62,-19,99,100,98
8541,morgenwirdes.de,100,100,100,100,100
8542,retentionrocket.com,75,-25,-122,100,92
8543,safestbettingsites.com,100,100,100,100,100
8544,middleeasy.com,100,91,100,100,100
8546,funk.net,95,100,100,100,87
8547,gronalund.com,80,49,99,100,83
8549,morele.net,43,69,100,100,80
8550,firedpie.com,95,-9,85,100,76
8552,maaseuduntulevaisuus.fi,53,96,74,100,69
8553,meadowlilly.com,83,99,100,100,100
8554,dnanexus.com,98,100,88,99,89
8556,eipcard.com,100,100,100,100,100
8558,lastmomenttuitions.com,82,-121,98,100,89
8559,howtofire.com,88,47,99,100,93
8560,8wayrun.com,88,50,100,100,90
8563,markastok.com,76,80,94,100,66
8564,muscleblaze.com,100,-15,86,100,69
8570,redeszone.net,97,53,99,100,96
8571,bakedbyanintrovert.com,100,84,100,100,87
8572,krone.at,-124,30,96,100,64
8574,lakelandtoday.ca,99,92,99,100,74
8575,writemypapers.org,90,40,99,100,83
8578,tvn24.pl,16,85,96,100,76
8580,konthong.com,97,94,78,100,99
8582,cemaco.com,-29,-2,94,100,33
8585,tarantino-family.com,93,6,98,100,81
8586,ziraatkatilim.com.tr,56,83,100,100,99
8588,xwatch.vn,76,76,99,100,93
8589,qdq.com,83,89,100,100,88
8597,summitappliance.com,100,57,87,100,91
8601,phapluatplus.vn,83,50,71,100,28
8603,beeg.com,98,57,100,100,100
8604,kenniscentrumsportenbewegen.nl,100,48,99,100,95
8606,ya-webdesign.com,98,80,100,100,86
8607,cers.com.br,89,-45,94,100,53
8609,kto-zvonil.com,94,84,62,100,94
8610,yiv.com,99,100,75,100,69
8611,soleretriever.com,100,100,99,100,75
8612,opodo.de,83,-107,94,100,81
8614,jamiiforums.com,100,40,99,100,91
8616,adminkit.io,82,98,100,100,87
8618,wapteka.pl,-29,100,87,100,72
8619,jetcost.com,42,-48,100,100,98
8622,misli.com,100,1,100,100,88
8623,workable.com,80,85,99,100,68
8624,heyketomama.com,98,50,100,100,90
8625,dogobooks.com,68,100,80,51,70
8626,inews.co.uk,97,99,99,100,82
8627,ecs.com.tw,88,52,100,100,85
8628,inkarnate.com,100,100,99,100,92
8630,modars1.com,95,100,94,96,71
8631,j-express.id,97,60,99,100,71
8633,whatismyelevation.com,88,98,86,100,90
8634,leap.ly,100,54,100,100,87
8636,estibot.com,78,96,99,100,88
8638,euroki.org,99,84,94,100,79
8641,smartworld.it,97,29,97,100,84
8645,xn--vf4b27jfqja61l.live,100,100,100,100,87
8649,zibtek.com,92,26,84,100,-13
8650,boomlive.in,85,81,98,100,82
8652,fcinter1908.it,82,28,82,100,76
8653,weranda.pl,98,35,98,100,53
8655,enakliyat.com.tr,100,88,98,100,94
8657,ccpost.co,74,0,98,100,72
8660,sportsreal.co.kr,32,62,95,100,4
8662,talkshoe.com,87,39,97,100,45
8664,detona.com,97,93,87,100,96
8667,semprot.com,78,47,100,100,87
8668,ambev.com.br,92,42,98,100,73
8669,edinstvennaya.ua,86,94,26,100,78
8672,onmanorama.com,35,99,83,100,70
8673,takhfifbazan.com,45,46,100,100,83
8676,sensation.com,100,100,99,100,100
8677,coursesity.com,100,52,96,100,99
8679,curiotube.com,82,64,71,100,76
8682,freedom.tm,100,59,100,100,91
8685,kiss100.co.ke,35,27,82,100,67
8686,delo.si,64,100,100,100,53
8687,rastmard.com,66,100,97,47,4
8689,cloudera.com,97,99,58,100,71
8690,upornia.com,91,77,63,100,88
8691,8d9.ru,-3,95,100,100,100
8694,pomponik.pl,85,76,96,100,73
8695,walkerplus.com,96,85,62,100,29
8696,gezenbilir.com,6,21,59,100,62
8705,visit1000islands.com,100,32,98,100,98
8708,kozaczek.pl,88,100,82,99,99
8710,topdealad.com,95,100,100,100,100
8712,progorod33.ru,93,15,71,100,70
